"id"	"trans"	"b2b"	"distance"	"count"	"score"
"chr11:65497689-65506516<->chr4:127043431-127077762"	TRUE	TRUE	NA	17	3.66946370616697
"chr6:75285015-75317525<->chr6:75291860-75493800"	FALSE	TRUE	91560	546	3.66837925374315
"chr11:65422775-65445540<->chr13:27545914-27620529"	TRUE	TRUE	NA	21	3.66827739543096
"chr3:81489704-81761645<->chr3:188153285-188890671"	FALSE	TRUE	106896303.5	32	3.66810675878571
"chr3:81489704-81761645<->chr9:116425226-117415070"	TRUE	TRUE	NA	24	3.66810675878571
"chr11:65422775-65445540<->chr16:84819986-84920768"	TRUE	TRUE	NA	22	3.66798569728828
"chr5:34656329-34832612<->chr5:158695917-159099916"	FALSE	TRUE	124153446	16	3.66789524171169
"chr11:65422775-65445540<->chr17:40058291-40093867"	TRUE	TRUE	NA	23	3.667857323219
"chr7:69598297-70793506<->chr7:133253074-134066589"	FALSE	TRUE	63463930	44	3.66782624177421
"chr11:65422775-65445540<->chr6:75749193-75919537"	TRUE	TRUE	NA	27	3.6677312855322
"chr2:62673852-63046487<->chr2:158456953-158682879"	FALSE	TRUE	95709746.5	20	3.66618687434804
"chr11:65497689-65506516<->chr7:55951794-56000181"	TRUE	TRUE	NA	26	3.66536405045683
"chr11:14643805-14872044<->chr8:126556324-127419050"	TRUE	TRUE	NA	25	3.66524008092646
"chr11:65497689-65506516<->chr8:10525533-10554166"	TRUE	TRUE	NA	16	3.66506396678361
"chr11:65497689-65506516<->chr14:55124111-55145423"	TRUE	TRUE	NA	23	3.66486388690917
"chr11:65422775-65445540<->chr4:112539334-112636995"	TRUE	TRUE	NA	20	3.66469572143875
"chr11:65497689-65506516<->chr11:73264506-73298625"	FALSE	TRUE	7779463	31	3.66459129925803
"chr11:65497689-65506516<->chr5:36098408-36151887"	TRUE	TRUE	NA	25	3.66384085958415
"chr11:65422775-65445540<->chr13:39053020-39223238"	TRUE	TRUE	NA	24	3.66286366351827
"chr11:65422775-65445540<->chr14:96797383-96931722"	TRUE	TRUE	NA	24	3.66286366351827
"chr11:65422775-65445540<->chr12:109783088-109833406"	TRUE	TRUE	NA	19	3.66248419828385
"chr11:65422775-65445540<->chr14:96204845-96263929"	TRUE	TRUE	NA	19	3.66248419828385
"chr11:65497689-65506516<->chr17:8095901-8119047"	TRUE	TRUE	NA	17	3.66225934401623
"chr11:65422775-65445540<->chr15:43403062-43510728"	TRUE	TRUE	NA	27	3.66212768826256
"chr11:65497689-65506516<->chr13:88142868-88236082"	TRUE	TRUE	NA	19	3.66212629257022
"chr11:65497689-65506516<->chr18:74534501-74587212"	TRUE	TRUE	NA	19	3.66212629257022
"chr11:65497689-65506516<->chr19:11322069-11346270"	TRUE	TRUE	NA	19	3.66212629257022
"chr11:65422775-65445540<->chr7:91940863-92110673"	TRUE	TRUE	NA	31	3.66189091047695
"chr11:65422775-65445540<->chr3:110888385-111071553"	TRUE	TRUE	NA	21	3.66165217832398
"chr2:204545476-205620162<->chr20:34872147-34927962"	TRUE	TRUE	NA	30	3.6614663923371
"chr11:65497689-65506516<->chr3:112596798-112649530"	TRUE	TRUE	NA	42	3.66104976539108
"chr11:65422775-65445540<->chr18:45847610-45967329"	TRUE	TRUE	NA	28	3.66085815610966
"chr11:65497689-65506516<->chr14:23016544-23035230"	TRUE	TRUE	NA	22	3.66079945402784
"chr11:65422775-65445540<->chr19:41998322-42069498"	TRUE	TRUE	NA	19	3.66042565471139
"chr11:65422775-65445540<->chr19:47064188-47113776"	TRUE	TRUE	NA	23	3.66042565471139
"chr11:65497689-65506516<->chr6:36146699-36197205"	TRUE	TRUE	NA	21	3.65947510999329
"chr11:65497689-65506516<->chr22:38057181-38073940"	TRUE	TRUE	NA	18	3.65905868940358
"chr11:65497689-65506516<->chr6:151404763-151452158"	TRUE	TRUE	NA	27	3.65903125601728
"chr1:51236274-51273447<->chr11:65497689-65506516"	TRUE	TRUE	NA	20	3.65900369177709
"chr11:65422775-65445540<->chr6:117318212-117573571"	TRUE	TRUE	NA	28	3.65882633956768
"chr11:65497689-65506516<->chr2:27149005-27156974"	TRUE	TRUE	NA	13	3.65860116410289
"chr11:65497689-65506516<->chr12:102012841-102062149"	TRUE	TRUE	NA	24	3.65859284610014
"chr11:65422775-65445540<->chr15:57706696-57782762"	TRUE	TRUE	NA	21	3.65842863366251
"chr11:65422775-65445540<->chr6:18522736-18674001"	TRUE	TRUE	NA	21	3.65842863366251
"chr7:50444129-50542535<->chr7:55019018-55211628"	FALSE	TRUE	4621991	19	3.65812549247924
"chr11:65422775-65445540<->chr17:28950514-29057216"	TRUE	TRUE	NA	24	3.6579716946879
"chr11:65422775-65445540<->chr3:135965729-136147894"	TRUE	TRUE	NA	28	3.65777735494614
"chr11:65497689-65506516<->chr4:10074340-10116949"	TRUE	TRUE	NA	27	3.65716229909786
"chr11:65422775-65445540<->chr17:81395476-81466332"	TRUE	TRUE	NA	24	3.65693477122166
"chr11:65422775-65445540<->chr12:122271433-122422632"	TRUE	TRUE	NA	30	3.65674761906834
"chr11:65422775-65445540<->chr12:100203670-100267079"	TRUE	TRUE	NA	19	3.65595911623198
"chr3:106449776-107240671<->chr6:83210403-83431051"	TRUE	TRUE	NA	22	3.65587834198892
"chr11:65497689-65506516<->chr17:64002595-64020634"	TRUE	TRUE	NA	17	3.65541321306555
"chr11:65497689-65506516<->chr18:31318161-31359246"	TRUE	TRUE	NA	17	3.65541321306555
"chr11:65497689-65506516<->chr2:218900812-218930636"	TRUE	TRUE	NA	17	3.65541321306555
"chr11:65422775-65445540<->chr2:157876703-158136154"	TRUE	TRUE	NA	25	3.65408385851416
"chr11:65422775-65445540<->chr3:46435646-46485234"	TRUE	TRUE	NA	18	3.65400679242113
"chr1:42832523-42846422<->chr11:65497689-65506516"	TRUE	TRUE	NA	13	3.65349968846749
"chr11:65497689-65506516<->chr3:9779861-9793011"	TRUE	TRUE	NA	18	3.65314244364904
"chr11:65422775-65445540<->chr4:144831909-145098541"	TRUE	TRUE	NA	28	3.65290023230361
"chr2:47924182-48314224<->chr2:62673852-63046487"	FALSE	TRUE	14740966.5	45	3.65289732503141
"chr12:109116596-109268226<->chr9:37588414-38068687"	TRUE	TRUE	NA	32	3.65221628614524
"chr12:109116596-109268226<->chr6:63719981-65707226"	TRUE	TRUE	NA	32	3.65221628614524
"chr12:109116596-109268226<->chr7:133253074-134066589"	TRUE	TRUE	NA	33	3.65221628614524
"chr12:109116596-109268226<->chr13:50082170-50906856"	TRUE	TRUE	NA	32	3.65221628614524
"chr11:65422775-65445540<->chr15:36579627-36810248"	TRUE	TRUE	NA	30	3.65148404470745
"chr14:39432600-40390547<->chr14:40267284-40348331"	FALSE	TRUE	396234	237	3.65136638871606
"chr1:121519113-121575702<->chr11:65497689-65506516"	TRUE	TRUE	NA	10	3.65108439197983
"chr11:65422775-65445540<->chr2:201790462-201895550"	TRUE	TRUE	NA	22	3.65063127696617
"chr1:155063738-155069553<->chr11:65497689-65506516"	TRUE	TRUE	NA	10	3.65035993492248
"chr1:70013983-70031222<->chr11:65497689-65506516"	TRUE	TRUE	NA	10	3.65035993492248
"chr11:36296289-36465204<->chr11:43680681-43856617"	FALSE	TRUE	7387902.5	40	3.64982312526845
"chr11:65497689-65506516<->chr2:202265737-202303661"	TRUE	TRUE	NA	27	3.64942546902879
"chr11:65497689-65506516<->chr11:113278251-113314482"	FALSE	TRUE	47794264	18	3.64842301391583
"chr11:65497689-65506516<->chr13:45393317-45418455"	TRUE	TRUE	NA	20	3.64835217066337
"chr11:65497689-65506516<->chr3:119468964-119494708"	TRUE	TRUE	NA	20	3.64835217066337
"chr11:65497689-65506516<->chr2:10056781-10080944"	TRUE	TRUE	NA	17	3.64828514688587
"chr11:65497689-65506516<->chr2:24029348-24049575"	TRUE	TRUE	NA	16	3.64828514688587
"chr11:19350725-20121601<->chr5:158695917-159099916"	TRUE	TRUE	NA	30	3.64820591520217
"chr11:65497689-65506516<->chr6:149884432-149919508"	TRUE	TRUE	NA	21	3.64816875513369
"chr11:7513299-7657127<->chr11:65497689-65506516"	FALSE	TRUE	57916889.5	100	3.64767041795655
"chr11:65422775-65445540<->chr6:87152834-87265943"	TRUE	TRUE	NA	31	3.64764814450335
"chr11:65497689-65506516<->chr7:149472697-149497817"	TRUE	TRUE	NA	22	3.64755355896495
"chr1:214281103-214337131<->chr11:65422775-65445540"	TRUE	TRUE	NA	16	3.64736741962876
"chr11:65497689-65506516<->chr22:27307484-27318538"	TRUE	TRUE	NA	18	3.64729046866635
"chr11:65497689-65506516<->chr17:7389735-7404097"	TRUE	TRUE	NA	19	3.64710122632105
"chr11:65497689-65506516<->chr3:138608607-138633376"	TRUE	TRUE	NA	19	3.64710122632105
"chr3:55508312-56468467<->chr5:158695917-159099916"	TRUE	TRUE	NA	22	3.64680480044453
"chr1:151982916-151993859<->chr11:65497689-65506516"	TRUE	TRUE	NA	15	3.64678073491093
"chr15:71096953-71783383<->chr6:53267399-53349179"	TRUE	TRUE	NA	21	3.64632194887511
"chr2:12780594-13007029<->chr2:15166915-15561334"	FALSE	TRUE	2470313	40	3.64599973416101
"chr16:5239803-7713340<->chr7:64971773-65006684"	TRUE	TRUE	NA	23	3.6453295114853
"chr16:5239803-7713340<->chr3:81489704-81761645"	TRUE	TRUE	NA	24	3.6453295114853
"chr3:12287369-12434356<->chr3:106449776-107240671"	FALSE	TRUE	94484361	23	3.6447978043823
"chr1:13892793-15118043<->chr1:102876468-103108872"	FALSE	TRUE	88487252	16	3.64443625407026
"chr11:65497689-65506516<->chr17:7315629-7329393"	TRUE	TRUE	NA	21	3.64440512458304
"chr11:65497689-65506516<->chr17:21214323-21230035"	TRUE	TRUE	NA	20	3.64415593720261
"chr14:29576480-30191898<->chr14:89124872-89619149"	FALSE	TRUE	59487821.5	38	3.64413934341146
"chr3:81489704-81761645<->chr3:89107622-89482134"	FALSE	TRUE	7669203.5	37	3.64399221793495
"chr1:46188683-46220305<->chr11:65422775-65445540"	TRUE	TRUE	NA	15	3.64340057920445
"chr11:65422775-65445540<->chr8:125466940-125541373"	TRUE	TRUE	NA	19	3.64269805378545
"chr11:65497689-65506516<->chr19:48933700-48944969"	TRUE	TRUE	NA	13	3.64234428153248
"chr11:65497689-65506516<->chr2:176121612-176137098"	TRUE	TRUE	NA	18	3.64141910184809
"chr11:65497689-65506516<->chr15:36438973-36471016"	TRUE	TRUE	NA	17	3.64141910184809
"chr11:65497689-65506516<->chr20:62427828-62447677"	TRUE	TRUE	NA	17	3.64141910184809
"chr11:65422775-65445540<->chr9:35658876-35675866"	TRUE	TRUE	NA	16	3.64090385110247
"chr11:19350725-20121601<->chr11:131370479-132336822"	FALSE	TRUE	112117487.5	25	3.6408673199639
"chr11:65497689-65506516<->chr14:50632059-50668306"	TRUE	TRUE	NA	21	3.64077177175741
"chr11:65497689-65506516<->chr20:34280269-34311802"	TRUE	TRUE	NA	21	3.64077177175741
"chr11:65497689-65506516<->chr2:46901871-46941855"	TRUE	TRUE	NA	21	3.64077177175741
"chr4:122923071-123319433<->chr4:184755596-184826818"	FALSE	TRUE	61669955	38	3.63996043680665
"chr11:65497689-65506516<->chr6:10886832-10979320"	TRUE	TRUE	NA	20	3.63993159210483
"chr11:65422775-65445540<->chr2:30051067-30143804"	TRUE	TRUE	NA	20	3.6397815830104
"chrY:8550519-8713825<->chrY:8682595-8700977"	FALSE	TRUE	59614	122	3.63913681266678
"chr10:44296806-44310237<->chr11:65497689-65506516"	TRUE	TRUE	NA	10	3.63909540950224
"chr10:112149866-112215377<->chr4:142023161-142847432"	TRUE	TRUE	NA	27	3.63878525436471
"chr10:43583499-43596625<->chr11:65497689-65506516"	TRUE	TRUE	NA	8	3.63864592623269
"chr8:58805413-59119147<->chr8:61500557-61714640"	FALSE	TRUE	2645318.5	89	3.63834446787297
"chr20:34872147-34927962<->chr8:31639223-32855666"	TRUE	TRUE	NA	29	3.63815155168311
"chr12:128267404-128707915<->chr12:129071726-129904025"	FALSE	TRUE	1000216	101	3.63800388517793
"chr1:167175364-167195792<->chr11:65497689-65506516"	TRUE	TRUE	NA	10	3.63748870704571
"chr10:10798398-11336675<->chr10:112149866-112215377"	FALSE	TRUE	101115085	31	3.63735205105827
"chr12:109116596-109268226<->chr3:169083500-169663775"	TRUE	TRUE	NA	26	3.63717012338341
"chr11:65497689-65506516<->chr19:43872366-43901385"	TRUE	TRUE	NA	21	3.63694591311123
"chr11:65497689-65506516<->chr4:152618629-152680012"	TRUE	TRUE	NA	21	3.63694591311123
"chr16:53701693-54158512<->chr16:78099431-79212667"	FALSE	TRUE	24725946.5	45	3.63660992476834
"chr1:41241773-41338644<->chr11:65422775-65445540"	TRUE	TRUE	NA	17	3.63633707636001
"chr11:65497689-65506516<->chr14:75814503-75847698"	TRUE	TRUE	NA	23	3.63579225828726
"chr11:65497689-65506516<->chr12:51244559-51270415"	TRUE	TRUE	NA	18	3.63561704170231
"chr11:65497689-65506516<->chr3:112332348-112362812"	TRUE	TRUE	NA	18	3.63561704170231
"chr1:1308598-1311677<->chr11:65497689-65506516"	TRUE	TRUE	NA	10	3.63560820153016
"chr10:92826832-93059493<->chr10:112149866-112215377"	FALSE	TRUE	19239459	38	3.63557149351885
"chr11:78652830-79441030<->chr3:28574792-30010391"	TRUE	TRUE	NA	34	3.63536376465006
"chr11:65497689-65506516<->chr12:9852985-9870136"	TRUE	TRUE	NA	17	3.63459376875841
"chr11:65497689-65506516<->chr19:53235382-53254898"	TRUE	TRUE	NA	17	3.63459376875841
"chr11:65497689-65506516<->chr5:170747048-170788650"	TRUE	TRUE	NA	17	3.63459376875841
"chr8:57594167-57805029<->chr8:61500557-61714640"	FALSE	TRUE	3908000.5	42	3.63439907319534
"chr2:62673852-63046487<->chr3:84958982-86074429"	TRUE	TRUE	NA	24	3.63393523057535
"chr6:63719981-65707226<->chr6:80106648-80346270"	FALSE	TRUE	15512855.5	34	3.63393301872908
"chr1:203167812-203175826<->chr11:65497689-65506516"	TRUE	TRUE	NA	11	3.63390185520975
"chr16:85169526-85676204<->chr7:69598297-70793506"	TRUE	TRUE	NA	35	3.6332738075364
"chr11:65497689-65506516<->chr2:219388497-219403633"	TRUE	TRUE	NA	15	3.63314566370274
"chr11:65497689-65506516<->chr8:110609242-110632394"	TRUE	TRUE	NA	15	3.63314566370274
"chr5:158695917-159099916<->chr5:174045707-174243501"	FALSE	TRUE	15246687.5	22	3.63298423531927
"chr11:65497689-65506516<->chr9:127885322-127905408"	TRUE	TRUE	NA	24	3.63282686570889
"chr11:65422775-65445540<->chr12:21827211-21887957"	TRUE	TRUE	NA	20	3.63275811873581
"chr5:158695917-159099916<->chr5:163460204-163491941"	FALSE	TRUE	4578156	23	3.63199820200059
"chr11:65497689-65506516<->chr15:73752318-73770613"	TRUE	TRUE	NA	16	3.63182733831243
"chr11:65497689-65506516<->chr3:121593380-121630295"	TRUE	TRUE	NA	16	3.63182733831243
"chr3:70959227-71754229<->chr3:73382432-73624941"	FALSE	TRUE	2146958.5	119	3.63162913604814
"chr11:65497689-65506516<->chr19:48619292-48630717"	TRUE	TRUE	NA	20	3.63143896000048
"chr11:65422775-65445540<->chr3:196214223-196287957"	TRUE	TRUE	NA	24	3.63098687512898
"chr11:65422775-65445540<->chr8:108606851-108787594"	TRUE	TRUE	NA	22	3.63064564433811
"chr11:65497689-65506516<->chr4:34140599-34180729"	TRUE	TRUE	NA	18	3.62991616555669
"chr11:65497689-65506516<->chr9:129812943-129824244"	TRUE	TRUE	NA	18	3.62991616555669
"chr13:82778209-83102335<->chr13:110148964-110307157"	FALSE	TRUE	27287788.5	26	3.62951728294295
"chr11:65422775-65445540<->chr18:42743228-43115691"	TRUE	TRUE	NA	25	3.62907019355542
"chr5:116085017-116412762<->chr5:158695917-159099916"	FALSE	TRUE	42649027	39	3.62891006409497
"chr5:116085017-116412762<->chr5:118000254-118562199"	FALSE	TRUE	2032337	42	3.62891006409497
"chr3:111292720-111665750<->chr3:135138470-135439888"	FALSE	TRUE	23809944	19	3.62825455805848
"chr3:111292720-111665750<->chr3:117719860-117794384"	FALSE	TRUE	6277887	20	3.62825455805848
"chr11:65422775-65445540<->chr7:27525443-27662883"	TRUE	TRUE	NA	29	3.62812881744267
"chr11:65497689-65506516<->chr14:77672405-77708023"	TRUE	TRUE	NA	22	3.6280163498723
"chr6:155395369-155455839<->chr6:156776021-157210779"	FALSE	TRUE	1567796	32	3.62793426506737
"chr11:65497689-65506516<->chr3:177294443-177323418"	TRUE	TRUE	NA	17	3.62772117387647
"chr6:133240599-133532128<->chr6:133502253-133892802"	FALSE	TRUE	311164	520	3.62741563752444
"chr11:65497689-65506516<->chr4:184503272-184537626"	TRUE	TRUE	NA	19	3.62723744073069
"chr11:65497689-65506516<->chr8:54046368-54102017"	TRUE	TRUE	NA	25	3.62716750860814
"chr11:65497689-65506516<->chr3:55178173-55189214"	TRUE	TRUE	NA	13	3.62660953135366
"chr2:6917413-7068286<->chr2:62673852-63046487"	FALSE	TRUE	55867320	34	3.62659563537601
"chr11:65497689-65506516<->chr9:125200543-125234161"	TRUE	TRUE	NA	21	3.62596658715004
"chr11:65422775-65445540<->chr6:43509703-43562419"	TRUE	TRUE	NA	22	3.62587847055464
"chr1:49025596-49187585<->chr11:65422775-65445540"	TRUE	TRUE	NA	16	3.62564789832959
"chr16:76277279-76560757<->chr16:76277289-76819624"	FALSE	TRUE	129438.5	1157	3.6256066205153
"chr11:65497689-65506516<->chr4:152090460-152104720"	TRUE	TRUE	NA	14	3.6253260324066
"chr11:65497689-65506516<->chr8:20197382-20226819"	TRUE	TRUE	NA	24	3.62525537249974
"chr11:65497689-65506516<->chr3:14145148-14178621"	TRUE	TRUE	NA	26	3.6242783312841
"chr11:65497689-65506516<->chr2:65030728-65053017"	TRUE	TRUE	NA	18	3.62419809337992
"chr11:65497689-65506516<->chr20:1470742-1491587"	TRUE	TRUE	NA	16	3.6237926747725
"chr11:65497689-65506516<->chr2:221609325-221650218"	TRUE	TRUE	NA	16	3.6237926747725
"chr11:65497689-65506516<->chrX:101349448-101390796"	TRUE	TRUE	NA	16	3.6237926747725
"chr11:65497689-65506516<->chrX:50202714-50351914"	TRUE	TRUE	NA	16	3.6237926747725
"chr11:65497689-65506516<->chr14:21521081-21537216"	TRUE	TRUE	NA	15	3.6233508707592
"chr11:65497689-65506516<->chr7:143288216-143307696"	TRUE	TRUE	NA	20	3.62319606426011
"chr11:65497689-65506516<->chr9:120855652-120894896"	TRUE	TRUE	NA	20	3.62319606426011
"chr5:141355022-141512975<->chr5:164296697-165171643"	FALSE	TRUE	23300171.5	21	3.62310849468841
"chr1:67701476-67833467<->chr11:65422775-65445540"	TRUE	TRUE	NA	26	3.62278667781012
"chr11:65497689-65506516<->chr16:4803204-4847288"	TRUE	TRUE	NA	28	3.62220693838877
"chr11:65497689-65506516<->chr4:83535915-83605875"	TRUE	TRUE	NA	35	3.62104002632186
"chr3:54122548-55074557<->chr3:111292720-111665750"	FALSE	TRUE	56880682.5	28	3.62099052269872
"chr3:54122548-55074557<->chr5:158695917-159099916"	TRUE	TRUE	NA	20	3.62099052269872
"chr11:65422775-65445540<->chr17:20868434-21002276"	TRUE	TRUE	NA	21	3.6208004145362
"chr1:205227947-205285632<->chr11:65422775-65445540"	TRUE	TRUE	NA	15	3.62071283760273
"chr12:39755026-40106089<->chr12:45215988-45440404"	FALSE	TRUE	5397638.5	62	3.62058986377586
"chr3:28574792-30010391<->chr4:144210702-145098174"	TRUE	TRUE	NA	24	3.61981832058726
"chr3:28574792-30010391<->chr5:58969039-60522120"	TRUE	TRUE	NA	26	3.61981832058726
"chr6:83210403-83431051<->chr8:95204457-95811254"	TRUE	TRUE	NA	22	3.619697287438
"chr6:83210403-83431051<->chr8:31639223-32855666"	TRUE	TRUE	NA	25	3.619697287438
"chr12:109116596-109268226<->chr4:53377840-54295272"	TRUE	TRUE	NA	31	3.6192476371257
"chr11:65497689-65506516<->chr12:120438199-120460006"	TRUE	TRUE	NA	20	3.61883127755199
"chr11:65497689-65506516<->chr13:48531801-48556358"	TRUE	TRUE	NA	18	3.61858213286723
"chr11:65497689-65506516<->chr20:15892356-15985876"	TRUE	TRUE	NA	22	3.61858213286723
"chr11:65422775-65445540<->chr5:127939153-128083172"	TRUE	TRUE	NA	28	3.61825078837513
"chr13:98445186-98577940<->chr13:110305813-110513209"	FALSE	TRUE	11897948	35	3.61810380375388
"chr8:61500557-61714640<->chr8:140657901-141002216"	FALSE	TRUE	79222460	31	3.61796647287817
"chr2:62673852-63046487<->chr2:66574031-66731223"	FALSE	TRUE	3792457.5	45	3.61779058650091
"chr11:65422775-65445540<->chr7:897901-955407"	TRUE	TRUE	NA	19	3.61617430440496
"chr11:65422775-65445540<->chr20:24063256-24226013"	TRUE	TRUE	NA	22	3.61617430440496
"chr11:65422775-65445540<->chr2:54972188-55112621"	TRUE	TRUE	NA	44	3.61617430440496
"chr6:83210403-83431051<->chr6:146027647-146437601"	FALSE	TRUE	62911897	25	3.61616388633835
"chr11:65497689-65506516<->chr5:158424586-158452758"	TRUE	TRUE	NA	16	3.61552485991851
"chr11:65497689-65506516<->chr9:34613546-34620523"	TRUE	TRUE	NA	16	3.61552485991851
"chr10:98383566-98415182<->chr11:65497689-65506516"	TRUE	TRUE	NA	19	3.61526042739478
"chr11:65497689-65506516<->chr11:123188803-123228502"	FALSE	TRUE	57706550	49	3.61510347971404
"chr1:69055839-69229607<->chr11:65422775-65445540"	TRUE	TRUE	NA	15	3.61510184040785
"chrX:73940436-74293574<->chrX:86148452-86832604"	FALSE	TRUE	12373523	25	3.61473479923128
"chr11:65422775-65445540<->chr18:50560088-50731826"	TRUE	TRUE	NA	22	3.61466539513779
"chr11:65497689-65506516<->chr19:48600811-48614854"	TRUE	TRUE	NA	15	3.61330793331784
"chr11:65497689-65506516<->chr8:35672196-35707734"	TRUE	TRUE	NA	15	3.61330793331784
"chr11:65497689-65506516<->chr9:133351759-133356676"	TRUE	TRUE	NA	15	3.61330793331784
"chr11:65497689-65506516<->chr3:8079323-8125538"	TRUE	TRUE	NA	18	3.61280526432691
"chr11:65497689-65506516<->chr20:59933765-59948680"	TRUE	TRUE	NA	19	3.61280526432691
"chr11:65497689-65506516<->chr4:163494443-163520539"	TRUE	TRUE	NA	19	3.61280526432691
"chr11:65497689-65506516<->chr7:2537811-2555694"	TRUE	TRUE	NA	19	3.61280526432691
"chr11:65422775-65445540<->chr21:41464306-41531116"	TRUE	TRUE	NA	18	3.61276115122843
"chr3:173396285-174286644<->chr6:83210403-83431051"	TRUE	TRUE	NA	25	3.61196522176059
"chr11:65422775-65445540<->chr3:113361902-113515151"	TRUE	TRUE	NA	24	3.61182626366179
"chr11:65497689-65506516<->chr19:43827322-43852017"	TRUE	TRUE	NA	21	3.61146660987828
"chr2:75799975-76208703<->chr2:76185021-76399490"	FALSE	TRUE	287916.5	148	3.61139904738411
"chr9:8314247-10612723<->chrY:3002888-3200509"	TRUE	TRUE	NA	21	3.61052193183516
"chr11:65422775-65445540<->chr4:4415743-4542346"	TRUE	TRUE	NA	28	3.61043187263764
"chr11:65497689-65506516<->chr11:133896439-133956968"	FALSE	TRUE	68424601	16	3.61034178574935
"chr1:155078838-155087538<->chr11:65497689-65506516"	TRUE	TRUE	NA	11	3.61019636650078
"chr11:65497689-65506516<->chr20:13785008-13821580"	TRUE	TRUE	NA	25	3.6092474280329
"chr2:62673852-63046487<->chr5:74111691-74536976"	TRUE	TRUE	NA	23	3.60910302510118
"chr2:62673852-63046487<->chr2:132685225-132816896"	FALSE	TRUE	69890891	17	3.60910302510118
"chr11:65422775-65445540<->chr20:4852357-5010293"	TRUE	TRUE	NA	28	3.60897368189645
"chr2:212581358-213021545<->chr2:215942585-216034096"	FALSE	TRUE	3186889	38	3.60886737263055
"chr1:185734392-186190949<->chr5:158695917-159099916"	TRUE	TRUE	NA	22	3.60850881173823
"chr11:65422775-65445540<->chr4:105682628-105895986"	TRUE	TRUE	NA	25	3.60803054632221
"chr11:65497689-65506516<->chrX:46837044-46882358"	TRUE	TRUE	NA	19	3.6077995779636
"chr11:65497689-65506516<->chr3:12514935-12561059"	TRUE	TRUE	NA	29	3.6076064508531
"chr11:65497689-65506516<->chr6:149217927-149245554"	TRUE	TRUE	NA	17	3.60758219364832
"chr11:65497689-65506516<->chrX:65366639-65507887"	TRUE	TRUE	NA	17	3.60758219364832
"chr5:42423440-42721878<->chr5:146581147-147084784"	FALSE	TRUE	104260306.5	18	3.60734132870671
"chr11:83455013-85627922<->chr7:64971773-65006684"	TRUE	TRUE	NA	25	3.60694557117734
"chr11:65422775-65445540<->chr14:50117131-50231578"	TRUE	TRUE	NA	28	3.60686418546808
"chr20:8077252-8968360<->chr3:28349179-29767537"	TRUE	TRUE	NA	27	3.60679144898816
"chr10:28743507-28941910<->chr10:112149866-112215377"	FALSE	TRUE	83339913	16	3.60658566735126
"chr11:87037845-87328824<->chr11:99020950-100358885"	FALSE	TRUE	12506583	50	3.60565778024881
"chr11:14643805-14872044<->chr11:31509756-31790324"	FALSE	TRUE	16892115.5	35	3.60541652498877
"chr11:14643805-14872044<->chr21:34787802-36004667"	TRUE	TRUE	NA	36	3.60541652498877
"chr10:112149866-112215377<->chr3:55508312-56468467"	TRUE	TRUE	NA	26	3.6051284955626
"chr11:65422775-65445540<->chr21:44012310-44106552"	TRUE	TRUE	NA	28	3.60460748608613
"chr11:65422775-65445540<->chr13:106568262-106716679"	TRUE	TRUE	NA	22	3.60383797635718
"chr1:3658939-3668772<->chr11:65497689-65506516"	TRUE	TRUE	NA	9	3.60383139613909
"chr15:57953425-58497866<->chr7:80369576-80679277"	TRUE	TRUE	NA	22	3.60343020231223
"chr4:85990008-86594625<->chr4:89410961-89726752"	FALSE	TRUE	3276540	48	3.60340089244334
"chr11:65497689-65506516<->chr9:127934504-127940952"	TRUE	TRUE	NA	15	3.60329803773588
"chr11:65422775-65445540<->chr6:692531-796781"	TRUE	TRUE	NA	21	3.60287453705507
"chr11:65497689-65506516<->chr17:73232234-73248947"	TRUE	TRUE	NA	19	3.60285036242078
"chr11:65422775-65445540<->chr18:76822608-76970727"	TRUE	TRUE	NA	28	3.60265432316769
"chr11:65422775-65445540<->chr11:74012715-74171210"	FALSE	TRUE	8657805	71	3.60179920279308
"chr3:28349179-29767537<->chr3:117672155-117997592"	FALSE	TRUE	88776515.5	21	3.60169331804694
"chr11:65497689-65506516<->chr11:76444924-76553025"	FALSE	TRUE	10996872	69	3.60148834475454
"chr11:65497689-65506516<->chr8:144098634-144108124"	TRUE	TRUE	NA	18	3.60127315882968
"chr11:65422775-65445540<->chr5:90153053-90290078"	TRUE	TRUE	NA	20	3.60102707098841
"chr11:65422775-65445540<->chr9:95442981-95517057"	TRUE	TRUE	NA	20	3.60102707098841
"chr11:65422775-65445540<->chr15:84980441-85139145"	TRUE	TRUE	NA	38	3.60102707098841
"chr11:65497689-65506516<->chr11:111448451-111475397"	FALSE	TRUE	45959821.5	22	3.60076014331694
"chr11:65497689-65506516<->chr12:107809484-107864562"	TRUE	TRUE	NA	17	3.60076014331694
"chr11:65497689-65506516<->chr20:63558087-63574239"	TRUE	TRUE	NA	17	3.60076014331694
"chr11:65497689-65506516<->chr6:89177505-89231278"	TRUE	TRUE	NA	17	3.60076014331694
"chr1:92832738-92961522<->chr11:65422775-65445540"	TRUE	TRUE	NA	28	3.60070617155195
"chr11:65497689-65506516<->chr19:55090915-55117637"	TRUE	TRUE	NA	25	3.60026427897823
"chr11:65497689-65506516<->chr19:58183030-58213562"	TRUE	TRUE	NA	24	3.6001895070746
"chr11:65422775-65445540<->chr20:22371217-22471557"	TRUE	TRUE	NA	20	3.59893127414901
